trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,bonus,num_failures
dig,201,593891,0.0-64.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.9200000204145908},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":106.44999984651804},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":159.72999995574355}]",[],6,,,,,,,,,,,,,
harvest,202,594898,0.0-64.0-1.0,,null,run_exp/static/images/task_images/gems/20.jpg,null,,,,,,18,,,6,,,,,20,0.88777547,0.9,,,,,,
decision,203,595644,0.0-64.0-2.0,,744.0249999,run_exp/static/images/task_images/land.jpg,65,,,,,,18,,,6,,,,,,,,247496,1,8,FALSE,,
dig,204,597908,0.0-65.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":756.7300000227988},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1509.7550000064075}]",[],6,,,,,,,,,,,,,
harvest,205,598914,0.0-65.0-1.0,,null,run_exp/static/images/task_images/gems/18.jpg,null,,,,,,15,,,6,,,,,18,0.843035261,0.833333333,,,,,,
decision,206,599586,0.0-65.0-2.0,,669.2949999,run_exp/static/images/task_images/land.jpg,65,,,,,,15,,,6,,,,,,,,251438,1,9,FALSE,,
dig,207,601925,0.0-66.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.7950002327561378},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":781.6800000146031},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1559.594999998808}]",[],6,,,,,,,,,,,,,
harvest,208,602931,0.0-66.0-1.0,,null,run_exp/static/images/task_images/gems/15.jpg,null,,,,,,11,,,6,,,,,15,0.75678434,0.733333333,,,,,,
decision,209,603247,0.0-66.0-2.0,,314.1399999,run_exp/static/images/task_images/land.jpg,65,,,,,,11,,,6,,,,,,,,255100,1,10,FALSE,,
dig,210,605942,0.0-67.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.800000037997961},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":897.2999998368323},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1797.9549998417497}]",[],6,,,,,,,,,,,,,
harvest,211,606949,0.0-67.0-1.0,,null,run_exp/static/images/task_images/gems/11.jpg,null,,,,,,9,,,6,,,,,11,0.828036069,0.818181818,,,,,,
decision,212,607159,0.0-67.0-2.0,,208.66,run_exp/static/images/task_images/land.jpg,65,,,,,,9,,,6,,,,,,,,259011,1,11,FALSE,,
dig,213,609959,0.0-68.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":933.4950000047684},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1863.149999640882}]",[],6,,,,,,,,,,,,,
harvest,214,610965,0.0-68.0-1.0,,null,run_exp/static/images/task_images/gems/9.jpg,null,,,,,,7,,,6,,,,,9,0.74527116,0.777777778,,,,,,
decision,215,613347,0.0-68.0-2.0,,2378.175,run_exp/static/images/task_images/land.jpg,65,,,,,,7,,,6,,,,,,,,265199,1,12,FALSE,,
dig,216,613977,0.0-69.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8049998432397842},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":211.70999994501472},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":417.86499973386526}]",[],6,,,,,,,,,,,,,
harvest,217,614980,0.0-69.0-1.0,,null,run_exp/static/images/task_images/gems/7.jpg,null,,,,,,6,,,6,,,,,7,0.825867145,0.857142857,,,,,,
decision,218,615617,0.0-69.0-2.0,,635.365,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,6,,,,,,,,267469,1,13,FALSE,,
dig,219,617989,0.0-70.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":794.9250000528991},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1583.1800000742078}]",[],6,,,,,,,,,,,,,
harvest,220,618994,0.0-70.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,5,,,6,,,,,6,0.836544784,0.833333333,,,,,,
decision,221,619766,0.0-70.0-2.0,,769.8499998,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,6,,,,,,,,271618,1,14,FALSE,,
dig,222,622008,0.0-71.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.9200000204145908},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":746.3500001467764},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1490.0000002235174}]",[],6,,,,,,,,,,,,,
harvest,223,623011,0.0-71.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,4,,,6,,,,,5,0.84054392,0.8,,,,,,
decision,224,624702,0.0-71.0-2.0,,1689.51,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,6,,,,,,,,276554,1,15,FALSE,,
dig,225,626019,0.0-72.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":440.06500020623207},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":875.2350001595914}]",[],6,,,,,,,,,,,,,
harvest,226,627022,0.0-72.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,3,,,6,,,,,4,0.858848275,0.75,,,,,,
decision,227,627476,0.0-72.0-2.0,,452.4499997,run_exp/static/images/task_images/land.jpg,65,,,,,,3,,,6,,,,,,,,279328,1,16,FALSE,,
dig,228,630033,0.0-73.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6200000643730164},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":855.8749998919666},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1701.2100000865757}]",[],6,,,,,,,,,,,,,
harvest,229,631039,0.0-73.0-1.0,,null,run_exp/static/images/task_images/gems/3.jpg,null,,,,,,2,,,6,,,,,3,0.797948356,0.666666667,,,,,,
decision,230,631402,0.0-73.0-2.0,,361.5450002,run_exp/static/images/task_images/land.jpg,65,,,,,,2,,,6,,,,,,,,283254,1,17,FALSE,,
dig,231,634049,0.0-74.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.7150000892579556},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":884.8649999126792},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1765.7699999399483}]",[],6,,,,,,,,,,,,,
harvest,232,635055,0.0-74.0-1.0,,null,run_exp/static/images/task_images/gems/2.jpg,null,,,,,,2,,,6,,,,,2,0.869060543,1,,,,,,
decision,233,635461,0.0-74.0-2.0,,403.3400002,run_exp/static/images/task_images/land.jpg,65,,,,,,2,,,6,,,,,,,,287313,1,18,FALSE,,
dig,234,638068,0.0-75.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.645000021904707},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":870.8750000223517},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1737.5300000421703}]",[],6,,,,,,,,,,,,,
harvest,235,639074,0.0-75.0-1.0,,null,run_exp/static/images/task_images/gems/2.jpg,null,,,,,,2,,,6,,,,,2,0.874871719,1,,,,,,
decision,236,640532,0.0-75.0-2.0,,1456.705,run_exp/static/images/task_images/land.jpg,65,,,,,,0,,,6,,,,,,,,292384,1,19,FALSE,,
dig,237,642086,0.0-76.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6300001405179501},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":516.4049998857081},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1033.9250001125038}]",[],6,,,,,,,,,,,,,
harvest,238,643091,0.0-76.0-1.0,,null,run_exp/static/images/task_images/gems/0.jpg,null,,,,,,0,,,6,,,,,0,0.782851618,NaN,,,,,,
decision,239,644078,0.0-76.0-2.0,,986.0700001,run_exp/static/images/task_images/land.jpg,76,,,,,,0,,,6,,,,,,,,295930,1,20,TRUE,,
travel,240,653097,0.0-77.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.1449999399483204},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1004.7300001606345},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2003.3849999308586},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3008.8900001719594},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4009.949999861419},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5010.8949998393655},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6009.000000078231},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7012.895000167191},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8012.649999931455}]",[],6,,,,,,,,,,,,,
alien_welcome,241,658101,0.0-77.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-64.jpg,null,,,,,,,,,,,,64,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,242,658607,0.0-77.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,99,,,7,,,,,,,,,,,,,
dig,243,660614,0.0-77.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.9150002151727676},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":672.6799998432398},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1341.264999937266}]",[],7,,,,,,,,,,,,,
harvest,244,661621,0.0-77.0-4.0,,null,run_exp/static/images/task_images/gems/99.jpg,null,,,,,,72,,,7,,,,,99,0.725362171,0.727272727,,,,,,
decision,245,662564,0.0-77.0-5.0,,942.1699997,run_exp/static/images/task_images/land.jpg,65,,,,,,72,,,7,,,,,,,,314417,1,0,TRUE,,
end_of_block_continue,246,671420,0.0-78.0-0.0,,null,run_exp/static/audio/clip_32_block_end.m4a,,,,,,null,,,,,,,,,,,,,,,,,
alien_welcome,247,676446,0.0-79.0-0.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-68.jpg,null,,,,,,,,,,,,68,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,248,676949,0.0-79.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,93,,,8,,,,,,,,,,,,,
dig,249,678959,0.0-79.0-2.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.9099999442696571},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.3249996751547},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1342.3750000074506}]",[],8,,,,,,,,,,,,,
harvest,250,679965,0.0-79.0-3.0,,null,run_exp/static/images/task_images/gems/93.jpg,null,,,,,,16,,,8,,,,,93,0.171710687,0.172043011,,,,,,
decision,251,682727,0.0-79.0-4.0,,2760.6,run_exp/static/images/task_images/land.jpg,65,,,,,,16,,,8,,,,,,,,11287,2,0,FALSE,,
dig,252,682977,0.0-80.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6349999457597733},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":99.73499970510602},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":165.62499990686774}]",[],8,,,,,,,,,,,,,
harvest,253,683983,0.0-80.0-1.0,,null,run_exp/static/images/task_images/gems/16.jpg,null,,,,,,5,,,8,,,,,16,0.293616459,0.3125,,,,,,
decision,254,685292,0.0-80.0-2.0,,1306.84,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,8,,,,,,,,13851,2,1,FALSE,,
dig,255,686992,0.0-81.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":570.2999997884035},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1131.7799999378622}]",[],8,,,,,,,,,,,,,
harvest,256,687998,0.0-81.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,1,,,8,,,,,5,0.223033592,0.2,,,,,,
decision,257,690197,0.0-81.0-2.0,,2196.61,run_exp/static/images/task_images/land.jpg,65,,,,,,1,,,8,,,,,,,,18756,2,2,FALSE,,
dig,258,691007,0.0-82.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.645000021904707},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":271.1899997666478},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":538.6600000783801}]",[],8,,,,,,,,,,,,,
harvest,259,692014,0.0-82.0-1.0,,null,run_exp/static/images/task_images/gems/1.jpg,null,,,,,,0,,,8,,,,,1,0.113660501,0,,,,,,
decision,260,693503,0.0-82.0-2.0,,1487.17,run_exp/static/images/task_images/land.jpg,65,,,,,,0,,,8,,,,,,,,22062,2,3,FALSE,,
dig,261,695022,0.0-83.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.619999598711729},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":508.25499976053834},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1011.1050000414252}]",[],8,,,,,,,,,,,,,
harvest,262,696029,0.0-83.0-1.0,,null,run_exp/static/images/task_images/gems/0.jpg,null,,,,,,0,,,8,,,,,0,0.118841317,NaN,,,,,,
decision,263,696710,0.0-83.0-2.0,,679.3499999,run_exp/static/images/task_images/land.jpg,76,,,,,,0,,,8,,,,,,,,25270,2,4,TRUE,,
travel,264,706036,0.0-84.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.14999974519014359},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1036.3149996846914},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2075.989999808371},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3107.354999985546},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4145.930000115186},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5177.339999936521},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6214.619999751449},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7250.874999910593},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8281.214999966323}]",[],8,,,,,,,,,,,,,
alien_welcome,265,711043,0.0-84.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-15.jpg,null,,,,,,,,,,,,15,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,266,711548,0.0-84.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,107,,,9,,,,,,,,,,,,,
dig,267,713556,0.0-84.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8899997919797897},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":670.6449999473989},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1338.2500000298023}]",[],9,,,,,,,,,,,,,
harvest,268,714563,0.0-84.0-4.0,,null,run_exp/static/images/task_images/gems/107.jpg,null,,,,,,19,,,9,,,,,107,0.180016886,0.177570093,,,,,,
decision,269,715562,0.0-84.0-5.0,,997.3599999,run_exp/static/images/task_images/land.jpg,65,,,,,,19,,,9,,,,,,,,44121,2,0,FALSE,,
dig,270,717574,0.0-85.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.5399998724461},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1341.5599996224046}]",[],9,,,,,,,,,,,,,
harvest,271,718581,0.0-85.0-1.0,,null,run_exp/static/images/task_images/gems/19.jpg,null,,,,,,3,,,9,,,,,19,0.183653287,0.157894737,,,,,,
decision,272,721005,0.0-85.0-2.0,,2422.515,run_exp/static/images/task_images/land.jpg,65,,,,,,3,,,9,,,,,,,,49564,2,1,FALSE,,
dig,273,721588,0.0-86.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6149997934699059},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":193.9849997870624},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":391.6899999603629}]",[],9,,,,,,,,,,,,,
harvest,274,722595,0.0-86.0-1.0,,null,run_exp/static/images/task_images/gems/3.jpg,null,,,,,,1,,,9,,,,,3,0.189197018,0.333333333,,,,,,
decision,275,723986,0.0-86.0-2.0,,1388.695,run_exp/static/images/task_images/land.jpg,65,,,,,,1,,,9,,,,,,,,52545,2,2,FALSE,,
dig,276,725604,0.0-87.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6699999794363976},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":540.7300000078976},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1080.5699997581542}]",[],9,,,,,,,,,,,,,
harvest,277,726611,0.0-87.0-1.0,,null,run_exp/static/images/task_images/gems/1.jpg,null,,,,,,0,,,9,,,,,1,0.178803262,0,,,,,,
decision,278,728304,0.0-87.0-2.0,,1691.48,run_exp/static/images/task_images/land.jpg,76,,,,,,0,,,9,,,,,,,,56863,2,3,TRUE,,
travel,279,736622,0.0-88.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.3650002181529999},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":926.0550001636147},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":1847.53999998793},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":2771.974999923259},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":3696.0100000724196},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":4618.060000240803},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":5541.765000205487},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":6467.145000118762},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":7390.209999866784}]",[],9,,,,,,,,,,,,,
alien_welcome,280,741629,0.0-88.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-53.jpg,null,,,,,,,,,,,,53,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,281,742136,0.0-88.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,98,,,10,,,,,,,,,,,,,
dig,282,744144,0.0-88.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1.0449998080730438},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":672.8599998168647},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1338.5850000195205}]",[],10,,,,,,,,,,,,,
harvest,283,745146,0.0-88.0-4.0,,null,run_exp/static/images/task_images/gems/98.jpg,null,,,,,,17,,,10,,,,,98,0.169991749,0.173469388,,,,,,
decision,284,746872,0.0-88.0-5.0,,1724.75,run_exp/static/images/task_images/land.jpg,65,,,,,,17,,,10,,,,,,,,75431,2,0,FALSE,,
dig,285,748156,0.0-89.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6149997934699059},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":429.57499995827675},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":857.7299998141825}]",[],10,,,,,,,,,,,,,
harvest,286,749163,0.0-89.0-1.0,,null,run_exp/static/images/task_images/gems/17.jpg,null,,,,,,4,,,10,,,,,17,0.23199667,0.235294118,,,,,,
decision,287,749808,0.0-89.0-2.0,,643.2500002,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,10,,,,,,,,78367,2,1,FALSE,,
dig,288,752173,0.0-90.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.7749996148049831},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":790.5899998731911},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1574.50499990955}]",[],10,,,,,,,,,,,,,
harvest,289,753178,0.0-90.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,1,,,10,,,,,4,0.212631909,0.25,,,,,,
decision,290,753720,0.0-90.0-2.0,,540.3149999,run_exp/static/images/task_images/land.jpg,65,,,,,,1,,,10,,,,,,,,82279,2,2,FALSE,,
dig,291,756189,0.0-91.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.619999598711729},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":824.7949997894466},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1645.6899996846914}]",[],10,,,,,,,,,,,,,
harvest,292,757191,0.0-91.0-1.0,,null,run_exp/static/images/task_images/gems/1.jpg,null,,,,,,0,,,10,,,,,1,0.211867985,0,,,,,,
decision,293,757707,0.0-91.0-2.0,,513.9350002,run_exp/static/images/task_images/land.jpg,76,,,,,,0,,,10,,,,,,,,86266,2,3,TRUE,,
travel,294,767205,0.0-92.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.2999999560415745},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1058.800000231713},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2114.065000321716},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3168.0550002492964},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4218.5500003397465},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5271.730000153184},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6326.000000350177},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7383.415000047535},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8438.210000284016}]",[],10,,,,,,,,,,,,,
alien_welcome,295,772209,0.0-92.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-44.jpg,null,,,,,,,,,,,,44,"40,21,13,63,34,24,64,68,15,53,44,37,18,74,59,62,20,61,23,58,1,9,78,79,22,69,52",,,,,,,,,
land,296,772712,0.0-92.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,97,,,11,,,,,,,,,,,,,
dig,297,774719,0.0-92.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1.0099997743964195},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":674.5299999602139},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1341.0849999636412}]",[],11,,,,,,,,,,,,,
harvest,298,775726,0.0-92.0-4.0,,null,run_exp/static/images/task_images/gems/97.jpg,null,,,,,,79,,,11,,,,,97,0.809675414,0.81443299,,,,,,
decision,299,775882,0.0-92.0-5.0,,155.2799996,run_exp/static/images/task_images/land.jpg,65,,,,,,79,,,11,,,,,,,,104442,2,0,FALSE,,
dig,300,778737,0.0-93.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6300001405179501},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":954.7350001521409},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1903.6400001496077}]",[],11,,,,,,,,,,,,,
harvest,301,779743,0.0-93.0-1.0,,null,run_exp/static/images/task_images/gems/79.jpg,null,,,,,,66,,,11,,,,,79,0.832748007,0.835443038,,,,,,
decision,302,782750,0.0-93.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,66,,,11,,,,,,,,111309,2,1,FALSE,,
time_out,303,784760,0.0-94.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,66,,,,,,,,,,,,,,,,
decision,304,787436,0.0-94.0-1.0,,2674.22,run_exp/static/images/task_images/land.jpg,65,,,,,,66,,,11,,,,,,,,115995,2,1,FALSE,,
dig,305,787777,0.0-95.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.8399998769164085},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":112.6999999396503},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":223.5249998047948}]",[],11,,,,,,,,,,,,,
harvest,306,788783,0.0-95.0-1.0,,null,run_exp/static/images/task_images/gems/66.jpg,null,,,,,,58,,,11,,,,,66,0.884011794,0.878787879,,,,,,
decision,307,790070,0.0-95.0-2.0,,1285.185,run_exp/static/images/task_images/land.jpg,65,,,,,,58,,,11,,,,,,,,118629,2,2,FALSE,,
dig,308,791794,0.0-96.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6249998696148396},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":577.929999679327},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1146.9899998046458}]",[],11,,,,,,,,,,,,,
harvest,309,792799,0.0-96.0-1.0,,null,run_exp/static/images/task_images/gems/58.jpg,null,,,,,,46,,,11,,,,,58,0.79307897,0.793103448,,,,,,
decision,310,793243,0.0-96.0-2.0,,441.745,run_exp/static/images/task_images/land.jpg,65,,,,,,46,,,11,,,,,,,,121802,2,3,FALSE,,
dig,311,795811,0.0-97.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.6299996748566628},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":856.3349996693432},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1711.7849998176098}]",[],11,,,,,,,,,,,,,
