trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,bonus,num_failures
harvest,191,586816,0.0-58.0-1.0,,null,run_exp/static/images/task_images/gems/20.jpg,null,,,,,,4,,,9,,,,,20,0.216354409,0.2,,,,,,
decision,192,589819,0.0-58.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,4,,,9,,,,,,,,269022,1,1,FALSE,,
time_out,193,591827,0.0-59.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,4,,,,,,,,,,,,,,,,
decision,194,592129,0.0-59.0-1.0,,300.58,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,9,,,,,,,,271332,1,1,FALSE,,
dig,195,594834,0.0-60.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.16499999759253114},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":904.7499999941792},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1804.274999994901}]",[],9,,,,,,,,,,,,,
harvest,196,595837,0.0-60.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,1,,,9,,,,,4,0.193955374,0.25,,,,,,
decision,197,597022,0.0-60.0-2.0,,1184.1,run_exp/static/images/task_images/land.jpg,76,,,,,,1,,,9,,,,,,,,276225,1,2,TRUE,,
travel,198,605839,0.0-61.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.13000000035390258},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":984.8300000012387},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":1963.7050000019372},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":2943.234999998822},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":3917.894999998738},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":4901.26500000048},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":5879.070000002743},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":6857.479999998701},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":7838.179999998887}]",[],9,,,,,,,,,,,,,
alien_welcome,199,610843,0.0-61.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-10.jpg,null,,,,,,,,,,,,10,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,200,611349,0.0-61.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,100,,,10,,,,,,,,,,,,,
dig,201,613355,0.0-61.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2300000051036477},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.3400000011316},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1335.0700000009965}]",[],10,,,,,,,,,,,,,
harvest,202,614357,0.0-61.0-4.0,,null,run_exp/static/images/task_images/gems/100.jpg,null,,,,,,19,,,10,,,,,100,0.186621036,0.19,,,,,,
decision,203,615140,0.0-61.0-5.0,,781.84,run_exp/static/images/task_images/land.jpg,65,,,,,,19,,,10,,,,,,,,294343,1,0,FALSE,,
dig,204,617363,0.0-62.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.15500000154133886},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":743.0400000012014},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1481.4299999998184}]",[],10,,,,,,,,,,,,,
harvest,205,618366,0.0-62.0-1.0,,null,run_exp/static/images/task_images/gems/19.jpg,null,,,,,,7,,,10,,,,,19,0.357539011,0.368421053,,,,,,
decision,206,619952,0.0-62.0-2.0,,1584.275,run_exp/static/images/task_images/land.jpg,65,,,,,,7,,,10,,,,,,,,299155,1,1,FALSE,,
dig,207,621373,0.0-63.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.14000000385567546},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":476.7250000005588},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":946.8350000025239}]",[],10,,,,,,,,,,,,,
harvest,208,622377,0.0-63.0-1.0,,null,run_exp/static/images/task_images/gems/7.jpg,null,,,,,,2,,,10,,,,,7,0.217007622,0.285714286,,,,,,
decision,209,623086,0.0-63.0-2.0,,707.845,run_exp/static/images/task_images/land.jpg,76,,,,,,2,,,10,,,,,,,,302289,1,2,TRUE,,
end_of_block_continue,210,631908,0.0-64.0-0.0,,null,run_exp/static/audio/clip_32_block_end.m4a,,,,,,null,,,,,,,,,,,,,,,,,
alien_welcome,211,636913,0.0-65.0-0.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-46.jpg,null,,,,,,,,,,,,46,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,212,637419,0.0-65.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,101,,,11,,,,,,,,,,,,,
dig,213,639423,0.0-65.0-2.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2149999999674037},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.2900000060908},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.5400000037625}]",[],11,,,,,,,,,,,,,
harvest,214,640426,0.0-65.0-3.0,,null,run_exp/static/images/task_images/gems/101.jpg,null,,,,,,24,,,11,,,,,101,0.239749168,0.237623762,,,,,,
decision,215,643433,0.0-65.0-4.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,11522,2,0,FALSE,,
time_out,216,645442,0.0-66.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,217,648449,0.0-66.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,16538,2,0,FALSE,,
time_out,218,650458,0.0-67.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,219,653465,0.0-67.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,21554,2,0,FALSE,,
time_out,220,655469,0.0-68.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,221,658476,0.0-68.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,26565,2,0,FALSE,,
time_out,222,660485,0.0-69.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,223,663492,0.0-69.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,31581,2,0,FALSE,,
time_out,224,665501,0.0-70.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,225,668505,0.0-70.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,36594,2,0,FALSE,,
time_out,226,670514,0.0-71.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,227,673521,0.0-71.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,41610,2,0,FALSE,,
time_out,228,675530,0.0-72.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,229,678537,0.0-72.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,46626,2,0,FALSE,,
time_out,230,680546,0.0-73.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,231,683548,0.0-73.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,51638,2,0,FALSE,,
time_out,232,685558,0.0-74.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,233,688565,0.0-74.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,56654,2,0,FALSE,,
time_out,234,690574,0.0-75.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,235,693580,0.0-75.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,61669,2,0,FALSE,,
time_out,236,695589,0.0-76.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,237,698596,0.0-76.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,66686,2,0,FALSE,,
time_out,238,700606,0.0-77.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,239,703613,0.0-77.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,24,,,11,,,,,,,,71702,2,0,FALSE,,
time_out,240,705619,0.0-78.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,24,,,,,,,,,,,,,,,,
decision,241,707783,0.0-78.0-1.0,,2162.295,run_exp/static/images/task_images/land.jpg,65,,,,,,24,,,11,,,,,,,,75872,2,0,FALSE,,
dig,242,708626,0.0-79.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.14999999979045242},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":281.28499999723863},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":559.240000002319}]",[],11,,,,,,,,,,,,,
harvest,243,709630,0.0-79.0-1.0,,null,run_exp/static/images/task_images/gems/24.jpg,null,,,,,,6,,,11,,,,,24,0.232388185,0.25,,,,,,
decision,244,710378,0.0-79.0-2.0,,746.48,run_exp/static/images/task_images/land.jpg,76,,,,,,6,,,11,,,,,,,,78467,2,1,TRUE,,
travel,245,719640,0.0-80.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.15500000154133886},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1034.0649999998277},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2059.8750000062864},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3090.0949999995064},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4117.485000002431},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5142.975000002421},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6171.375000005355},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7197.449999999721},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8230.125000001863}]",[],11,,,,,,,,,,,,,
alien_welcome,246,724647,0.0-80.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-77.jpg,null,,,,,,,,,,,,77,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,247,725150,0.0-80.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,93,,,12,,,,,,,,,,,,,
dig,248,727153,0.0-80.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.22499999613501132},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.2149999951944},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1339.1649999974761}]",[],12,,,,,,,,,,,,,
harvest,249,728157,0.0-80.0-4.0,,null,run_exp/static/images/task_images/gems/93.jpg,null,,,,,,13,,,12,,,,,93,0.137082413,0.139784946,,,,,,
decision,250,728774,0.0-80.0-5.0,,615.605,run_exp/static/images/task_images/land.jpg,76,,,,,,13,,,12,,,,,,,,96863,2,0,TRUE,,
travel,251,738160,0.0-81.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.13000000035390258},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1044.3450000020675},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2090.2549999954645},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3131.50499999756},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4170.124999996973},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5215.07500000007},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6258.209999999963},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7300.145000001066},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8342.094999999972}]",[],12,,,,,,,,,,,,,
alien_welcome,252,743163,0.0-81.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-31.jpg,null,,,,,,,,,,,,31,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,253,743670,0.0-81.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,104,,,13,,,,,,,,,,,,,
dig,254,745679,0.0-81.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.22999999776948243},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.3749999983702},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1338.4699999950826}]",[],13,,,,,,,,,,,,,
harvest,255,746684,0.0-81.0-4.0,,null,run_exp/static/images/task_images/gems/104.jpg,null,,,,,,13,,,13,,,,,104,0.129460495,0.125,,,,,,
decision,256,749686,0.0-81.0-5.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,13,,,13,,,,,,,,117775,2,0,FALSE,,
time_out,257,751691,0.0-82.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,13,,,,,,,,,,,,,,,,
decision,258,751693,0.0-82.0-1.0,,0.13,run_exp/static/images/task_images/land.jpg,65,,,,,,13,,,13,,,,,,,,119782,2,0,FALSE,,
dig,259,754694,0.0-83.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.13000000035390258},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":1005.1449999955948},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1998.8049999957439}]",[],13,,,,,,,,,,,,,
harvest,260,755696,0.0-83.0-1.0,,null,run_exp/static/images/task_images/gems/13.jpg,null,,,,,,3,,,13,,,,,13,0.26789476,0.230769231,,,,,,
decision,261,756317,0.0-83.0-2.0,,619.335,run_exp/static/images/task_images/land.jpg,76,,,,,,3,,,13,,,,,,,,124406,2,1,TRUE,,
travel,262,765705,0.0-84.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.13500000210478902},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1048.2249999986961},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2090.1650000014342},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3132.1899999966845},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4174.15500000061},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5212.299999999232},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6254.204999997513},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7296.49999999674},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8339.110000000801}]",[],13,,,,,,,,,,,,,
alien_welcome,263,770711,0.0-84.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-13.jpg,null,,,,,,,,,,,,13,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,264,771213,0.0-84.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,103,,,14,,,,,,,,,,,,,
dig,265,773220,0.0-84.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.22499999613501132},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":670.2450000010431},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1335.2799999993294}]",[],14,,,,,,,,,,,,,
harvest,266,774225,0.0-84.0-4.0,,null,run_exp/static/images/task_images/gems/103.jpg,null,,,,,,86,,,14,,,,,103,0.831905509,0.834951456,,,,,,
decision,267,774543,0.0-84.0-5.0,,316.14,run_exp/static/images/task_images/land.jpg,65,,,,,,86,,,14,,,,,,,,142632,2,0,FALSE,,
dig,268,777232,0.0-85.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.14999999990686774},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":900.119999998482},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1790.390000001993}]",[],14,,,,,,,,,,,,,
harvest,269,778236,0.0-85.0-1.0,,null,run_exp/static/images/task_images/gems/86.jpg,null,,,,,,70,,,14,,,,,86,0.817459771,0.813953488,,,,,,
decision,270,778853,0.0-85.0-2.0,,616.02,run_exp/static/images/task_images/land.jpg,65,,,,,,70,,,14,,,,,,,,146942,2,1,FALSE,,
dig,271,781241,0.0-86.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.16499999770894647},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":800.169999995036},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1594.2549999963958}]",[],14,,,,,,,,,,,,,
harvest,272,782248,0.0-86.0-1.0,,null,run_exp/static/images/task_images/gems/70.jpg,null,,,,,,57,,,14,,,,,70,0.817145244,0.814285714,,,,,,
decision,273,782428,0.0-86.0-2.0,,177.945,run_exp/static/images/task_images/land.jpg,76,,,,,,57,,,14,,,,,,,,150517,2,2,TRUE,,
travel,274,792255,0.0-87.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.13500000210478902},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1097.2350000011502},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2187.040000004461},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3277.255000000936},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4367.045000006445},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5457.845000004512},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6552.155000004917},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7639.5250000059605},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8734.190000002971}]",[],14,,,,,,,,,,,,,
alien_welcome,275,797262,0.0-87.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-4.jpg,null,,,,,,,,,,,,4,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,276,797769,0.0-87.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,98,,,15,,,,,,,,,,,,,
dig,277,799773,0.0-87.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2300000051036477},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":668.3899999989662},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1335.2900000028312}]",[],15,,,,,,,,,,,,,
harvest,278,800775,0.0-87.0-4.0,,null,run_exp/static/images/task_images/gems/98.jpg,null,,,,,,78,,,15,,,,,98,0.792648377,0.795918367,,,,,,
decision,279,802266,0.0-87.0-5.0,,1489.895,run_exp/static/images/task_images/land.jpg,65,,,,,,78,,,15,,,,,,,,170355,2,0,FALSE,,
dig,280,803779,0.0-88.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.13000000035390258},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":504.65499999700114},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1007.2450000008103}]",[],15,,,,,,,,,,,,,
harvest,281,804783,0.0-88.0-1.0,,null,run_exp/static/images/task_images/gems/78.jpg,null,,,,,,68,,,15,,,,,78,0.878025604,0.871794872,,,,,,
decision,282,805404,0.0-88.0-2.0,,619.89,run_exp/static/images/task_images/land.jpg,76,,,,,,68,,,15,,,,,,,,173494,2,1,TRUE,,
travel,283,814792,0.0-89.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.13000000035390258},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1045.245000001276},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2089.740000003134},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3129.6199999997625},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4174.1949999995995},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5216.165000005392},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6258.190000000526},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7297.3550000025425},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8342.270000001066}]",[],15,,,,,,,,,,,,,
alien_welcome,284,819799,0.0-89.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-12.jpg,null,,,,,,,,,,,,12,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,285,820305,0.0-89.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,97,,,16,,,,,,,,,,,,,
dig,286,822314,0.0-89.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.21999999438412488},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.3049999965588},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1337.09999999695}]",[],16,,,,,,,,,,,,,
harvest,287,823316,0.0-89.0-4.0,,null,run_exp/static/images/task_images/gems/97.jpg,null,,,,,,69,,,16,,,,,97,0.711341009,0.711340206,,,,,,
decision,288,823908,0.0-89.0-5.0,,590.27,run_exp/static/images/task_images/land.jpg,76,,,,,,69,,,16,,,,,,,,191997,2,0,TRUE,,
travel,289,833322,0.0-90.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.1350000019883737},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1051.1949999999488},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2094.1099999981234},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3141.199999998207},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4181.259999997565},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5226.755000003264},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6272.904999998049},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7321.2599999969825},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8362.045000001672}]",[],16,,,,,,,,,,,,,
alien_welcome,290,838329,0.0-90.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-35.jpg,null,,,,,,,,,,,,35,"29,28,52,8,62,22,67,78,64,10,46,77,31,13,4,12,35,63,72,65,80,33,3,25,38,70,73,21,59,40,74,27,14,2,43,71,75,15,32,16,66,30,44,34,79,48,51,1,26,61,20",,,,,,,,,
land,291,838836,0.0-90.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,98,,,17,,,,,,,,,,,,,
dig,292,840844,0.0-90.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2099999983329326},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.2899999980582},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.2400000041816}]",[],17,,,,,,,,,,,,,
harvest,293,841851,0.0-90.0-4.0,,null,run_exp/static/images/task_images/gems/98.jpg,null,,,,,,82,,,17,,,,,98,0.833922525,0.836734694,,,,,,
decision,294,843340,0.0-90.0-5.0,,1487.77,run_exp/static/images/task_images/land.jpg,65,,,,,,82,,,17,,,,,,,,211429,2,0,FALSE,,
dig,295,844862,0.0-91.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.16499999759253114},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":506.9450000009965},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1009.0399999971269}]",[],17,,,,,,,,,,,,,
harvest,296,845869,0.0-91.0-1.0,,null,run_exp/static/images/task_images/gems/82.jpg,null,,,,,,68,,,17,,,,,82,0.832330461,0.829268293,,,,,,
decision,297,846242,0.0-91.0-2.0,,371.435,run_exp/static/images/task_images/land.jpg,76,,,,,,68,,,17,,,,,,,,214331,2,1,TRUE,,
