trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,bonus,num_failures
dig,201,618446,0.0-64.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2850000746548176},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":835.8899999875575},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1669.425000087358}]",[],7,,,,,,,,,,,,,
harvest,202,619449,0.0-64.0-1.0,,null,run_exp/static/images/task_images/gems/29.jpg,null,,,,,,23,,,7,,,,,29,0.777842788,0.793103448,,,,,,
decision,203,622453,0.0-64.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,23,,,7,,,,,,,,264039,1,5,FALSE,,
time_out,204,624460,0.0-65.0-0.0,,null,run_exp/static/images/task_images/time_out.jpg,null,,,,,,23,,,,,,,,,,,,,,,,
decision,205,625209,0.0-65.0-1.0,,747.0100001,run_exp/static/images/task_images/land.jpg,65,,,,,,23,,,7,,,,,,,,266795,1,5,FALSE,,
dig,206,627467,0.0-66.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.28000003658235073},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":751.2300000526011},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1502.1249999990687}]",[],7,,,,,,,,,,,,,
harvest,207,628469,0.0-66.0-1.0,,null,run_exp/static/images/task_images/gems/23.jpg,null,,,,,,20,,,7,,,,,23,0.875818514,0.869565217,,,,,,
decision,208,628618,0.0-66.0-2.0,,146.5649999,run_exp/static/images/task_images/land.jpg,65,,,,,,20,,,7,,,,,,,,270205,1,6,FALSE,,
dig,209,631480,0.0-67.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26000000070780516},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":954.0950000518933},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1904.0050000185147}]",[],7,,,,,,,,,,,,,
harvest,210,632482,0.0-67.0-1.0,,null,run_exp/static/images/task_images/gems/20.jpg,null,,,,,,16,,,7,,,,,20,0.807174485,0.8,,,,,,
decision,211,632634,0.0-67.0-2.0,,149.36,run_exp/static/images/task_images/land.jpg,65,,,,,,16,,,7,,,,,,,,274220,1,7,FALSE,,
dig,212,635492,0.0-68.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26999996043741703},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":953.1449999194592},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1901.8649999052286}]",[],7,,,,,,,,,,,,,
harvest,213,636494,0.0-68.0-1.0,,null,run_exp/static/images/task_images/gems/16.jpg,null,,,,,,11,,,7,,,,,16,0.705101048,0.6875,,,,,,
decision,214,636929,0.0-68.0-2.0,,431.7950001,run_exp/static/images/task_images/land.jpg,65,,,,,,11,,,7,,,,,,,,278515,1,8,FALSE,,
dig,215,639505,0.0-69.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2799999201670289},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":858.0199999269098},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1713.7849999126047}]",[],7,,,,,,,,,,,,,
harvest,216,640509,0.0-69.0-1.0,,null,run_exp/static/images/task_images/gems/11.jpg,null,,,,,,9,,,7,,,,,11,0.788665086,0.818181818,,,,,,
decision,217,641090,0.0-69.0-2.0,,578.9150001,run_exp/static/images/task_images/land.jpg,65,,,,,,9,,,7,,,,,,,,282676,1,9,FALSE,,
dig,218,643519,0.0-70.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.31999999191612005},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":808.9250000193715},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1616.024999995716}]",[],7,,,,,,,,,,,,,
harvest,219,644521,0.0-70.0-1.0,,null,run_exp/static/images/task_images/gems/9.jpg,null,,,,,,8,,,7,,,,,9,0.845857476,0.888888889,,,,,,
decision,220,645017,0.0-70.0-2.0,,493.3399999,run_exp/static/images/task_images/land.jpg,65,,,,,,8,,,7,,,,,,,,286603,1,10,FALSE,,
dig,221,647529,0.0-71.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.25500007905066013},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":837.305000051856},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1673.285000026226}]",[],7,,,,,,,,,,,,,
harvest,222,648534,0.0-71.0-1.0,,null,run_exp/static/images/task_images/gems/8.jpg,null,,,,,,6,,,7,,,,,8,0.761323354,0.75,,,,,,
decision,223,648945,0.0-71.0-2.0,,407.1599999,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,7,,,,,,,,290531,1,11,FALSE,,
dig,224,651544,0.0-72.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.265000038780272},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":865.5049999943003},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1729.5750000048429}]",[],7,,,,,,,,,,,,,
harvest,225,652547,0.0-72.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,5,,,7,,,,,6,0.850553779,0.833333333,,,,,,
decision,226,652994,0.0-72.0-2.0,,445.115,run_exp/static/images/task_images/land.jpg,76,,,,,,5,,,7,,,,,,,,294580,1,12,TRUE,,
travel,227,662550,0.0-73.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1062.6349999802187},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2123.9800000330433},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3185.2700000163168},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4246.434999979101},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5307.6250000158325},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6368.430000031367},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7428.970000008121},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8490.374999935739}]",[],7,,,,,,,,,,,,,
alien_welcome,228,667554,0.0-73.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-39.jpg,null,,,,,,,,,,,,39,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,229,668056,0.0-73.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,102,,,8,,,,,,,,,,,,,
dig,230,670061,0.0-73.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3600000636652112},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.6099999826401},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.6050000768155}]",[],8,,,,,,,,,,,,,
harvest,231,671063,0.0-73.0-4.0,,null,run_exp/static/images/task_images/gems/102.jpg,null,,,,,,80,,,8,,,,,102,0.784925394,0.784313725,,,,,,
decision,232,671607,0.0-73.0-5.0,,541.665,run_exp/static/images/task_images/land.jpg,65,,,,,,80,,,8,,,,,,,,313194,1,0,TRUE,,
end_of_block_continue,233,680486,0.0-74.0-0.0,,null,run_exp/static/audio/clip_32_block_end.m4a,,,,,,null,,,,,,,,,,,,,,,,,
alien_welcome,234,685496,0.0-75.0-0.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-48.jpg,null,,,,,,,,,,,,48,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,235,685998,0.0-75.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,99,,,9,,,,,,,,,,,,,
dig,236,688004,0.0-75.0-2.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.43000001460313797},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":668.6550000449643},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1335.8050000388175}]",[],9,,,,,,,,,,,,,
harvest,237,689009,0.0-75.0-3.0,,null,run_exp/static/images/task_images/gems/99.jpg,null,,,,,,23,,,9,,,,,99,0.234979427,0.232323232,,,,,,
decision,238,689688,0.0-75.0-4.0,,676.11,run_exp/static/images/task_images/land.jpg,65,,,,,,23,,,9,,,,,,,,9195,2,0,FALSE,,
dig,239,692018,0.0-76.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.28000003658235073},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":777.2300000069663},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1550.2100000157952}]",[],9,,,,,,,,,,,,,
harvest,240,693020,0.0-76.0-1.0,,null,run_exp/static/images/task_images/gems/23.jpg,null,,,,,,5,,,9,,,,,23,0.212619392,0.217391304,,,,,,
decision,241,693177,0.0-76.0-2.0,,154.415,run_exp/static/images/task_images/land.jpg,65,,,,,,5,,,9,,,,,,,,12684,2,1,FALSE,,
dig,242,696030,0.0-77.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.5200000014156103},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":951.2200000463054},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1898.4150000615045}]",[],9,,,,,,,,,,,,,
harvest,243,697032,0.0-77.0-1.0,,null,run_exp/static/images/task_images/gems/5.jpg,null,,,,,,1,,,9,,,,,5,0.13697813,0.2,,,,,,
decision,244,697712,0.0-77.0-2.0,,677.62,run_exp/static/images/task_images/land.jpg,65,,,,,,1,,,9,,,,,,,,17219,2,2,FALSE,,
dig,245,700043,0.0-78.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":775.2950000576675},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1549.2150000063702}]",[],9,,,,,,,,,,,,,
harvest,246,701044,0.0-78.0-1.0,,null,run_exp/static/images/task_images/gems/1.jpg,null,,,,,,0,,,9,,,,,1,0.190679943,0,,,,,,
decision,247,701984,0.0-78.0-2.0,,937.13,run_exp/static/images/task_images/land.jpg,76,,,,,,0,,,9,,,,,,,,21491,2,3,TRUE,,
travel,248,711046,0.0-79.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1007.6800000388175},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2014.614999992773},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3019.8850000742823},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4026.064999983646},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5033.114999998361},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6037.905000033788},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7044.80000003241},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8049.495000042953}]",[],9,,,,,,,,,,,,,
alien_welcome,249,716050,0.0-79.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-61.jpg,null,,,,,,,,,,,,61,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,250,716552,0.0-79.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,102,,,10,,,,,,,,,,,,,
dig,251,718558,0.0-79.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.37999998312443495},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.3450000602752},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.2200000556186}]",[],10,,,,,,,,,,,,,
harvest,252,719561,0.0-79.0-4.0,,null,run_exp/static/images/task_images/gems/102.jpg,null,,,,,,17,,,10,,,,,102,0.16911118,0.166666667,,,,,,
decision,253,720311,0.0-79.0-5.0,,747.9950001,run_exp/static/images/task_images/land.jpg,65,,,,,,17,,,10,,,,,,,,39818,2,0,FALSE,,
dig,254,722570,0.0-80.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26999996043741703},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":752.3049999726936},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1502.6199999265373}]",[],10,,,,,,,,,,,,,
harvest,255,723573,0.0-80.0-1.0,,null,run_exp/static/images/task_images/gems/17.jpg,null,,,,,,4,,,10,,,,,17,0.260692273,0.235294118,,,,,,
decision,256,723759,0.0-80.0-2.0,,184.335,run_exp/static/images/task_images/land.jpg,65,,,,,,4,,,10,,,,,,,,43266,2,1,FALSE,,
dig,257,726584,0.0-81.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.45000005047768354},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":940.0750000495464},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1878.6049999762326}]",[],10,,,,,,,,,,,,,
harvest,258,727586,0.0-81.0-1.0,,null,run_exp/static/images/task_images/gems/4.jpg,null,,,,,,1,,,10,,,,,4,0.16273932,0.25,,,,,,
decision,259,728200,0.0-81.0-2.0,,611.97,run_exp/static/images/task_images/land.jpg,65,,,,,,1,,,10,,,,,,,,47707,2,2,FALSE,,
dig,260,730597,0.0-82.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.28000003658235073},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":798.1000000145286},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1593.6699999729171}]",[],10,,,,,,,,,,,,,
harvest,261,731606,0.0-82.0-1.0,,null,run_exp/static/images/task_images/gems/1.jpg,null,,,,,,0,,,10,,,,,1,0.214376229,0,,,,,,
decision,262,733767,0.0-82.0-2.0,,2157.125,run_exp/static/images/task_images/land.jpg,76,,,,,,0,,,10,,,,,,,,53274,2,3,TRUE,,
travel,263,741615,0.0-83.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.31500007025897503},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":872.9850000236183},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":1743.7250000657514},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":2614.975000033155},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":3486.5350000327453},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":4357.550000073388},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":5228.205000050366},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":6098.995000007562},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":6970.810000086203}]",[],10,,,,,,,,,,,,,
alien_welcome,264,746618,0.0-83.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-54.jpg,null,,,,,,,,,,,,54,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,265,747122,0.0-83.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,103,,,11,,,,,,,,,,,,,
dig,266,749128,0.0-83.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3649999853223562},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.3199999863282},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.4150000270456}]",[],11,,,,,,,,,,,,,
harvest,267,750130,0.0-83.0-4.0,,null,run_exp/static/images/task_images/gems/103.jpg,null,,,,,,28,,,11,,,,,103,0.276380724,0.27184466,,,,,,
decision,268,750166,0.0-83.0-5.0,,34.55500002,run_exp/static/images/task_images/land.jpg,65,,,,,,28,,,11,,,,,,,,69673,2,0,FALSE,,
dig,269,753137,0.0-84.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.1799999736249447},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":989.8050000192598},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1978.4549999749288}]",[],11,,,,,,,,,,,,,
harvest,270,754140,0.0-84.0-1.0,,null,run_exp/static/images/task_images/gems/28.jpg,null,,,,,,6,,,11,,,,,28,0.210065945,0.214285714,,,,,,
decision,271,754583,0.0-84.0-2.0,,440.645,run_exp/static/images/task_images/land.jpg,65,,,,,,6,,,11,,,,,,,,74090,2,1,FALSE,,
dig,272,757151,0.0-85.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":854.5949999243021},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1707.8399999300018}]",[],11,,,,,,,,,,,,,
harvest,273,758156,0.0-85.0-1.0,,null,run_exp/static/images/task_images/gems/6.jpg,null,,,,,,1,,,11,,,,,6,0.227273324,0.166666667,,,,,,
decision,274,758432,0.0-85.0-2.0,,272.1600001,run_exp/static/images/task_images/land.jpg,65,,,,,,1,,,11,,,,,,,,77939,2,2,FALSE,,
dig,275,761168,0.0-86.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3000000724568963},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":910.7050000457093},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1819.9899999890476}]",[],11,,,,,,,,,,,,,
harvest,276,762171,0.0-86.0-1.0,,null,run_exp/static/images/task_images/gems/1.jpg,null,,,,,,0,,,11,,,,,1,0.182705222,0,,,,,,
decision,277,763127,0.0-86.0-2.0,,953.7600001,run_exp/static/images/task_images/land.jpg,65,,,,,,0,,,11,,,,,,,,82634,2,3,FALSE,,
dig,278,765183,0.0-87.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.31999999191612005},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":683.5950000677258},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1365.4250000836328}]",[],11,,,,,,,,,,,,,
harvest,279,766186,0.0-87.0-1.0,,null,run_exp/static/images/task_images/gems/0.jpg,null,,,,,,0,,,11,,,,,0,0.198574791,NaN,,,,,,
decision,280,766535,0.0-87.0-2.0,,346.5700001,run_exp/static/images/task_images/land.jpg,76,,,,,,0,,,11,,,,,,,,86042,2,4,TRUE,,
travel,281,776197,0.0-88.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.2899999963119626},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1073.8899999996647},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2146.1099999723956},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3217.9449999239296},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4290.534999920055},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5362.604999914765},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6433.949999976903},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7505.86499995552},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8577.86999992095}]",[],11,,,,,,,,,,,,,
alien_welcome,282,781200,0.0-88.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-16.jpg,null,,,,,,,,,,,,16,"65,24,2,71,1,12,50,39,48,61,54,16,53,64,76,70,3,73,31,28,56,19,69,33,18,20,34",,,,,,,,,
land,283,781703,0.0-88.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,93,,,12,,,,,,,,,,,,,
dig,284,783707,0.0-88.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3349999897181988},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.4200000492856},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1336.5350000094622}]",[],12,,,,,,,,,,,,,
harvest,285,784711,0.0-88.0-4.0,,null,run_exp/static/images/task_images/gems/93.jpg,null,,,,,,75,,,12,,,,,93,0.803592049,0.806451613,,,,,,
decision,286,784942,0.0-88.0-5.0,,229.5200001,run_exp/static/images/task_images/land.jpg,65,,,,,,75,,,12,,,,,,,,104450,2,0,FALSE,,
dig,287,787720,0.0-89.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.29500003438442945},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":924.9400000553578},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1847.7300000377}]",[],12,,,,,,,,,,,,,
harvest,288,788722,0.0-89.0-1.0,,null,run_exp/static/images/task_images/gems/75.jpg,null,,,,,,67,,,12,,,,,75,0.887205893,0.893333333,,,,,,
decision,289,788799,0.0-89.0-2.0,,74.15,run_exp/static/images/task_images/land.jpg,65,,,,,,67,,,12,,,,,,,,108306,2,1,FALSE,,
dig,290,791733,0.0-90.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.28000003658235073},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":977.3399999830872},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1953.110000002198}]",[],12,,,,,,,,,,,,,
harvest,291,792735,0.0-90.0-1.0,,null,run_exp/static/images/task_images/gems/67.jpg,null,,,,,,53,,,12,,,,,67,0.792073387,0.791044776,,,,,,
decision,292,792976,0.0-90.0-2.0,,239.7050001,run_exp/static/images/task_images/land.jpg,65,,,,,,53,,,12,,,,,,,,112483,2,2,FALSE,,
dig,293,795746,0.0-91.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.3000000724568963},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":922.7899999823421},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1842.060000053607}]",[],12,,,,,,,,,,,,,
harvest,294,796748,0.0-91.0-1.0,,null,run_exp/static/images/task_images/gems/53.jpg,null,,,,,,41,,,12,,,,,53,0.782349081,0.773584906,,,,,,
decision,295,796903,0.0-91.0-2.0,,152.265,run_exp/static/images/task_images/land.jpg,65,,,,,,41,,,12,,,,,,,,116410,2,3,FALSE,,
dig,296,799758,0.0-92.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.26999996043741703},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":952.2799999685958},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1899.074999964796}]",[],12,,,,,,,,,,,,,
harvest,297,800761,0.0-92.0-1.0,,null,run_exp/static/images/task_images/gems/41.jpg,null,,,,,,35,,,12,,,,,41,0.845843354,0.853658537,,,,,,
decision,298,801111,0.0-92.0-2.0,,346.915,run_exp/static/images/task_images/land.jpg,65,,,,,,35,,,12,,,,,,,,120618,2,4,FALSE,,
dig,299,803771,0.0-93.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.27000007685273886},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":887.0400000596419},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1770.6750000361353}]",[],12,,,,,,,,,,,,,
harvest,300,804773,0.0-93.0-1.0,,null,run_exp/static/images/task_images/gems/35.jpg,null,,,,,,30,,,12,,,,,35,0.858496796,0.857142857,,,,,,
decision,301,805024,0.0-93.0-2.0,,248.355,run_exp/static/images/task_images/land.jpg,65,,,,,,30,,,12,,,,,,,,124531,2,5,FALSE,,
dig,302,807784,0.0-94.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2649999223649502},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":920.064999954775},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1836.4599999040365}]",[],12,,,,,,,,,,,,,
harvest,303,808786,0.0-94.0-1.0,,null,run_exp/static/images/task_images/gems/30.jpg,null,,,,,,24,,,12,,,,,30,0.810102224,0.8,,,,,,
decision,304,808935,0.0-94.0-2.0,,146.04,run_exp/static/images/task_images/land.jpg,65,,,,,,24,,,12,,,,,,,,128442,2,6,FALSE,,
dig,305,811796,0.0-95.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2749999985098839},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":952.6049999985844},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1904.2800000170246}]",[],12,,,,,,,,,,,,,
harvest,306,812798,0.0-95.0-1.0,,null,run_exp/static/images/task_images/gems/24.jpg,null,,,,,,18,,,12,,,,,24,0.758940557,0.75,,,,,,
decision,307,812951,0.0-95.0-2.0,,150.41,run_exp/static/images/task_images/land.jpg,65,,,,,,18,,,12,,,,,,,,132458,2,7,FALSE,,
dig,308,815806,0.0-96.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2649999223649502},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":950.6299999775365},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1900.0999999698251}]",[],12,,,,,,,,,,,,,
harvest,309,816809,0.0-96.0-1.0,,null,run_exp/static/images/task_images/gems/18.jpg,null,,,,,,14,,,12,,,,,18,0.779219846,0.777777778,,,,,,
decision,310,817087,0.0-96.0-2.0,,274.7800001,run_exp/static/images/task_images/land.jpg,65,,,,,,14,,,12,,,,,,,,136594,2,8,FALSE,,
dig,311,819820,0.0-97.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.5599999567493796},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":909.7499999916181},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1818.680000025779}]",[],12,,,,,,,,,,,,,
